query_order,query_index,query_id,epsilon,position,token_id,token_text,token_category,neutral_raw_shift,terse_raw_shift,verbose_raw_shift,neutral_projected_shift,terse_projected_shift,verbose_projected_shift,raw_across_wrapper_variance,projected_across_wrapper_variance,relation_to_identity
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1238,1988, But,other,0.007404327392578125,0.009960174560546875,0.009189605712890625,0.005859375,0.0076446533203125,0.007366180419921875,1.1459277528855537e-06,6.150253789706362e-07,lower
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1239,6788, earlier,other,0.09372329711914062,0.13456344604492188,0.10507583618164062,0.07448959350585938,0.10207748413085938,0.0843048095703125,0.0002962574492105179,0.00013036645961821906,lower
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1240,11,",",other,-0.054363250732421875,-0.11285400390625,-0.005886077880859375,-0.0361328125,-0.06824493408203125,-0.002582550048828125,0.0019125935214105994,0.0007187063488850577,lower
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1241,979, when,other,0.09622573852539062,0.09940338134765625,0.1071319580078125,0.07413864135742188,0.07235336303710938,0.08288192749023438,2.097488161072963e-05,2.1164771169424057e-05,higher
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1242,358, I,other,0.00389862060546875,0.0039520263671875,0.00720977783203125,0.003025054931640625,0.002895355224609375,0.005706787109375,2.397728773454825e-06,1.6791843033085267e-06,lower
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1243,1521, did,other,0.043376922607421875,0.04346466064453125,0.042858123779296875,0.0338592529296875,0.032135009765625,0.0333099365234375,7.163746178978019e-08,5.1724620991283e-07,higher
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1244,48968, substitution,other,0.03975677490234375,0.052822113037109375,0.0426025390625,0.03116607666015625,0.03963470458984375,0.0333404541015625,3.147123627261155e-05,1.2895907275378704e-05,lower
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1245,11,",",other,0.0014801025390625,0.04267120361328125,0.0425262451171875,0.00127410888671875,0.0310821533203125,0.0326690673828125,0.00037572373791287345,0.0002085201364631454,lower
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1246,358, I,other,0.008487701416015625,0.008365631103515625,0.008090972900390625,0.007137298583984375,0.00673675537109375,0.006687164306640625,2.752575609419081e-08,4.061277852290206e-08,higher
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1247,5485, saw,other,-0.3699836730957031,-0.36942291259765625,-0.1884002685546875,-0.2733879089355469,-0.2551231384277344,-0.13937759399414062,0.007304671657038853,0.003521044156514108,lower
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1248,429, that,other,6.866455078125e-05,8.0108642578125e-05,7.2479248046875e-05,6.103515625e-05,6.866455078125e-05,6.4849853515625e-05,2.2636312577459548e-11,9.701276818911234e-12,lower
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1249,11995, âĪ,other,0.05289459228515625,0.053863525390625,0.050662994384765625,0.04218292236328125,0.040927886962890625,0.040012359619140625,1.7958065857075983e-06,7.916274221820963e-07,lower
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1250,104,«,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tied
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1251,89669,âĤĢ,other,0.0067291259765625,-0.00661468505859375,-0.006649017333984375,0.00514984130859375,-0.0045166015625,-0.00484466552734375,3.967035445384681e-05,2.149310118208329e-05,lower
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1252,47822,^{,task,0.000110626220703125,0.000110626220703125,0.000110626220703125,9.918212890625e-05,9.5367431640625e-05,9.918212890625e-05,0.0,3.233758939637078e-12,higher
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1253,48245,ÏĢ,other,2.288818359375e-05,2.288818359375e-05,2.288818359375e-05,1.9073486328125e-05,1.9073486328125e-05,1.9073486328125e-05,0.0,0.0,tied
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1254,14,/,task,1.52587890625e-05,1.52587890625e-05,1.52587890625e-05,1.52587890625e-05,1.52587890625e-05,1.52587890625e-05,0.0,0.0,tied
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1255,19,4,task,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tied
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1256,92,},task,0.0002593994140625,0.0002593994140625,0.000278472900390625,0.000225067138671875,0.000217437744140625,0.000244140625,8.084397349092695e-11,1.2611659864584604e-10,higher
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1257,320, (,task,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tied
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1258,87,x,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tied
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1259,9612,/n,task,7.62939453125e-06,7.62939453125e-06,7.62939453125e-06,7.62939453125e-06,7.62939453125e-06,7.62939453125e-06,0.0,0.0,tied
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1260,29776,)^,task,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tied
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1261,77,n,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tied
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1262,13822, dx,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tied
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1263,21103, âī,other,0.07572555541992188,-0.021785736083984375,0.07578277587890625,0.059722900390625,-0.01265716552734375,0.059513092041015625,0.002114229974621493,0.0011608293377018224,lower
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1264,230,Ī,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tied
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1265,51745, ÏĢ,other,0.025634765625,0.0257568359375,0.030818939208984375,0.0210113525390625,0.02016448974609375,0.0258636474609375,5.835049604583118e-06,6.304704584181309e-06,higher
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1266,47822,^{,task,0.0002593994140625,0.0002593994140625,0.000263214111328125,0.00023651123046875,0.000232696533203125,0.000244140625,3.233758939637078e-12,2.2636312577459548e-11,higher
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1267,77,n,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tied
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1268,10,+,task,0.004119873046875,0.004055023193359375,0.004055023193359375,0.0038604736328125,0.00368499755859375,0.003757476806640625,9.345563335551157e-10,5.183715580238236e-09,higher
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1269,16,1,task,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tied
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1270,4472,}/,task,0.0035400390625,0.004241943359375,0.004241943359375,0.0028839111328125,0.003387451171875,0.0035247802734375,1.0948214266035292e-07,7.59027898311615e-08,lower
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1271,7,(,task,0.000453948974609375,0.00042724609375,0.00049591064453125,0.000385284423828125,0.000347137451171875,0.000431060791015625,7.987384580903583e-10,1.1770882540278964e-09,higher
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1272,19,4,task,5.7220458984375e-05,5.340576171875e-05,5.7220458984375e-05,5.340576171875e-05,5.340576171875e-05,5.340576171875e-05,3.233758939637078e-12,0.0,lower
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1273,47822,^{,task,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tied
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1274,77,n,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tied
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1275,10,+,task,3.4332275390625e-05,3.4332275390625e-05,3.4332275390625e-05,3.4332275390625e-05,3.4332275390625e-05,3.4332275390625e-05,0.0,0.0,tied
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1276,16,1,task,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tied
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1277,92,},task,7.62939453125e-06,7.62939453125e-06,7.62939453125e-06,7.62939453125e-06,7.62939453125e-06,7.62939453125e-06,0.0,0.0,tied
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1278,308, n,other,0.00859832763671875,0.007892608642578125,0.00859832763671875,0.00746917724609375,0.006465911865234375,0.007450103759765625,1.10675399709079e-07,2.1950432306362524e-07,higher
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1279,47822,^{,task,0.03223419189453125,0.03223419189453125,0.0239410400390625,0.02620697021484375,0.0249481201171875,0.018901824951171875,1.528363726619217e-05,1.016750401403341e-05,lower
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1280,77,n,other,3.814697265625e-06,3.814697265625e-06,3.814697265625e-06,3.814697265625e-06,3.814697265625e-06,3.814697265625e-06,0.0,0.0,tied
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1281,92,},task,0.0070648193359375,0.0065155029296875,0.00705718994140625,0.00608062744140625,0.005313873291015625,0.00605010986328125,6.613683783345752e-08,1.2565417111747794e-07,higher
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1282,320, (,task,0.001102447509765625,0.00110626220703125,0.00109100341796875,0.00099945068359375,0.00098419189453125,0.000980377197265625,4.2038866215282016e-11,6.790893773237865e-11,higher
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1283,77,n,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tied
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1284,10,+,task,0.00275421142578125,0.002750396728515625,0.00274658203125,0.002437591552734375,0.00235748291015625,0.0024261474609375,9.701276818911234e-12,1.2514647096395493e-09,higher
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1285,16,1,task,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tied
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1286,593,)),task,0.003253936767578125,0.003582000732421875,0.00321197509765625,0.002643585205078125,0.0027923583984375,0.002597808837890625,2.7367301906148594e-08,6.897607818245888e-09,lower
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1287,7457, ).,task,0.031524658203125,0.03137969970703125,0.031665802001953125,0.024341583251953125,0.0228424072265625,0.024341583251953125,1.3643228966328833e-08,4.994508344680071e-07,higher
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1288,13824, Wait,other,0.21317291259765625,0.2167205810546875,-0.11589431762695312,0.16164398193359375,0.1548309326171875,-0.08370590209960938,0.02432561097601946,0.01301586719475583,lower
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1289,11,",",other,3.814697265625e-06,3.814697265625e-06,3.814697265625e-06,3.814697265625e-06,3.814697265625e-06,3.814697265625e-06,0.0,0.0,tied
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1290,714, but,other,-0.001373291015625,-0.001003265380859375,0.00144195556640625,-0.00093841552734375,-0.000553131103515625,0.00118255615234375,1.5601819743298822e-06,8.510639114926258e-07,lower
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1291,7196, maybe,other,0.19059371948242188,0.22272872924804688,0.155487060546875,0.14990997314453125,0.16936492919921875,0.1219635009765625,0.0007540642626635316,0.000378488446585834,lower
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1292,358, I,other,-0.11024856567382812,-0.07017135620117188,-0.058780670166015625,-0.07918167114257812,-0.0447845458984375,-0.039272308349609375,0.0004872083017188642,0.00031181158071073395,lower
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1293,1184, need,other,-0.031219482421875,-0.0051116943359375,-0.0052032470703125,-0.022449493408203125,-0.002422332763671875,-0.002834320068359375,0.00015094105361236466,8.733465801924467e-05,lower
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1294,311, to,other,0.000522613525390625,0.009128570556640625,0.0008392333984375,0.000415802001953125,0.006679534912109375,0.00067138671875,1.5875095010010733e-05,8.37750202562246e-06,lower
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1295,387, be,other,-0.18628692626953125,-0.13423919677734375,-0.06341934204101562,-0.13619232177734375,-0.08914947509765625,-0.04479217529296875,0.002535651247146436,0.0013927318052285248,lower
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1296,803, more,other,0.00946044921875,0.009464263916015625,0.0095367431640625,0.0075225830078125,0.007129669189453125,0.007556915283203125,1.2320621560017269e-09,3.756657760176394e-08,higher
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1297,23560, precise,other,0.021511077880859375,0.03855133056640625,0.021633148193359375,0.016590118408203125,0.028919219970703125,0.016620635986328125,6.406777861735059e-05,3.369587163130442e-05,lower
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1298,1588, here,other,-0.000751495361328125,0.0170745849609375,0.01537322998046875,0.000896453857421875,0.014423370361328125,0.013057708740234375,6.451894619709087e-05,3.6970958010190065e-05,lower
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1299,13,.,other,0.09420013427734375,0.14280319213867188,0.12493133544921875,0.0780029296875,0.11555862426757812,0.10211181640625,0.00040289635782957904,0.00024138725065212283,lower
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1300,6771, Let,other,0.09696578979492188,0.11722564697265625,0.09227752685546875,0.07669830322265625,0.08880996704101562,0.07244873046875,0.00011720559107036226,4.804903680148224e-05,lower
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1301,752, me,other,-0.0007877349853515625,-0.00078582763671875,0.001308441162109375,-0.0005817413330078125,-0.0005435943603515625,0.0010051727294921875,9.755466534342204e-07,5.464923257629076e-07,lower
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1302,1430, try,other,0.07590866088867188,0.032135009765625,0.048130035400390625,0.058132171630859375,0.024654388427734375,0.037120819091796875,0.0003270694901908024,0.00019085008857978715,lower
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1303,1549, again,other,0.0687713623046875,0.0234832763671875,0.044399261474609375,0.0527801513671875,0.0172119140625,0.03414154052734375,0.0003424987177519749,0.0002110121745823158,lower
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1304,382,.ĊĊ,other,-0.12281036376953125,-0.2611122131347656,-0.12203216552734375,-0.09062957763671875,-0.17710113525390625,-0.08953094482421875,0.0042745851969812065,0.0016830083914101124,lower
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1305,10061,Let,other,0.15113449096679688,0.19703292846679688,0.10400390625,0.12064361572265625,0.15306472778320312,0.08151626586914062,0.0014424841728113177,0.0008556956017855555,lower
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1306,752, me,other,-5.7220458984375e-05,-3.4332275390625e-05,-2.288818359375e-05,-3.814697265625e-05,-2.288818359375e-05,-1.52587890625e-05,2.0372681319713593e-10,9.054525030983819e-11,lower
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1307,2908, consider,other,0.08079910278320312,0.040027618408203125,0.10158538818359375,0.06413650512695312,0.034908294677734375,0.08049392700195312,0.0006537491798452619,0.0003555448234288229,lower
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1308,279, the,other,-0.11867141723632812,0.010860443115234375,0.00708770751953125,-0.0870361328125,0.0085296630859375,0.005580902099609375,0.003623121537707953,0.0019688257436630214,lower
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1309,25098, integral,other,0.10365676879882812,0.00241851806640625,0.10355377197265625,0.07927703857421875,0.00196075439453125,0.07878875732421875,0.0022752815113765085,0.0013200653613441521,lower
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1310,11995, âĪ,other,0.0165252685546875,0.020389556884765625,0.09175491333007812,0.013782501220703125,0.017070770263671875,0.07143402099609375,0.0011963829197662158,0.0006988748306563745,lower
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1311,104,«,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tied
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1312,89669,âĤĢ,other,0.000102996826171875,0.000102996826171875,0.000102996826171875,8.7738037109375e-05,8.7738037109375e-05,9.1552734375e-05,0.0,3.233758939637078e-12,higher
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1313,47822,^{,task,0.00200653076171875,0.00200653076171875,0.00226593017578125,0.001674652099609375,0.0016021728515625,0.001926422119140625,1.495290133688185e-08,1.9308774628572994e-08,higher
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1314,48245,ÏĢ,other,0.009799957275390625,0.009799957275390625,0.009799957275390625,0.008014678955078125,0.007640838623046875,0.007984161376953125,0.0,2.8728714419735802e-08,higher
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1315,14,/,task,3.814697265625e-06,3.814697265625e-06,3.814697265625e-06,3.814697265625e-06,3.814697265625e-06,3.814697265625e-06,0.0,0.0,tied
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1316,19,4,task,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tied
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1317,92,},task,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tied
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1318,14197, tan,other,-0.004657745361328125,0.0323333740234375,0.032451629638671875,-0.001468658447265625,0.02396392822265625,0.0253753662109375,0.00030505140117990476,0.00015215669797422984,lower
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1319,86167,^n,task,3.814697265625e-06,3.814697265625e-06,3.814697265625e-06,3.814697265625e-06,3.814697265625e-06,3.814697265625e-06,0.0,0.0,tied
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1320,2075,(x,task,0.000247955322265625,0.000232696533203125,0.00023651123046875,0.000217437744140625,0.000194549560546875,0.00020599365234375,4.2038866215282016e-11,8.731149137020111e-11,higher
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1321,9612,/n,task,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tied
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1322,8,),task,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tied
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1323,13822, dx,other,2.6702880859375e-05,2.6702880859375e-05,3.0517578125e-05,2.6702880859375e-05,2.288818359375e-05,2.6702880859375e-05,3.233758939637078e-12,3.233758939637078e-12,tied
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1324,13,.,other,0.10124969482421875,0.10125350952148438,0.10125350952148438,0.0817718505859375,0.07774734497070312,0.08144378662109375,3.233758939637078e-12,3.3297724763138426e-06,higher
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1325,6771, Let,other,0.03192138671875,0.040805816650390625,0.035858154296875,0.025829315185546875,0.032581329345703125,0.029125213623046875,1.3212288548755976e-05,7.599708624184132e-06,lower
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1326,752, me,other,4.1961669921875e-05,0.000286102294921875,0.0009613037109375,0.000156402587890625,0.00030517578125,0.00081634521484375,1.511879317048523e-07,7.988354708585474e-08,lower
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1327,1281, make,other,0.059906005859375,0.0634918212890625,0.0227508544921875,0.046665191650390625,0.04730987548828125,0.018054962158203125,0.00033924330232871906,0.00018609008919965062,lower
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1328,48968, substitution,other,0.0035247802734375,0.004222869873046875,0.0035247802734375,0.00276947021484375,0.003208160400390625,0.00275421142578125,1.0829535312950611e-07,4.4305731231967606e-08,lower
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1329,259, t,other,-0.018848419189453125,0.002140045166015625,0.007991790771484375,-0.013519287109375,0.00176239013671875,0.00628662109375,0.00013279504815323485,7.180803610632817e-05,lower
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1330,284, =,task,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tied
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1331,856, x,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tied
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1332,9612,/n,task,9.1552734375e-05,9.5367431640625e-05,9.1552734375e-05,8.7738037109375e-05,8.7738037109375e-05,8.7738037109375e-05,3.233758939637078e-12,0.0,lower
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1333,11,",",other,0.07452392578125,0.000560760498046875,0.136688232421875,0.057285308837890625,0.000690460205078125,0.10668563842773438,0.0030961821612436324,0.001875371917978757,lower
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1334,773, so,other,0.0037078857421875,0.0091400146484375,0.009521484375,0.003021240234375,0.006908416748046875,0.007598876953125,7.050163629982207e-06,4.06018160800967e-06,lower
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1335,856, x,other,0.019924163818359375,0.019927978515625,0.0239105224609375,0.016216278076171875,0.015445709228515625,0.0198516845703125,3.527969561724199e-06,3.6913972710155777e-06,higher
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1336,284, =,task,7.62939453125e-06,3.814697265625e-06,7.62939453125e-06,7.62939453125e-06,3.814697265625e-06,3.814697265625e-06,3.233758939637078e-12,3.233758939637078e-12,tied
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1337,31412, nt,other,0.07583236694335938,0.10265350341796875,0.10264968872070312,0.0598907470703125,0.07891845703125,0.0826568603515625,0.00015983801373901466,9.936947996417682e-05,lower
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1338,11,",",other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tied
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1339,13822, dx,other,0.000621795654296875,0.000667572021484375,0.000629425048828125,0.0005340576171875,0.000560760498046875,0.000537872314453125,4.009861085149977e-10,1.3905163440439436e-10,lower
0,0,deepmath:080d513ba3eb59217fa73734372e81f7d68c2aba13c6724482a83e60b35e2eaa,0.004,1340,284, =,task,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tied
